dataset,subject,trial,speed_mps,file_matched,file_full,load_ok,load_fail_reason,muscles_available,n_strides_matched,n_points,n_strides_full,file_matched_resolved,file_full_resolved,common_muscles_global,reference_speed_mps,n_speeds_in_group,muscles_used,n_muscles_used,group_ok,is_reference,ok,fail_reason,notes
santuz,P0067,2,2.8,data/processed/santuz/vanhooren_like/FILT_EMG_P0067_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0067_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.8,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0068,1,2.8,data/processed/santuz/vanhooren_like/FILT_EMG_P0068_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0068_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.8,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0068,2,2.8,data/processed/santuz/vanhooren_like/FILT_EMG_P0068_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0068_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.8,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0069,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0069_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0069_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0069,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0069_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0069_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0070,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0070_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0070_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0070,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0070_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0070_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0071,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0071_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0071_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0071,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0071_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0071_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0072,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0072_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0072_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0072,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0072_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0072_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0073,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0073_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0073_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0073,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0073_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0073_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0074,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0074_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0074_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0074,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0074_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0074_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0075,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0075_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0075_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0075,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0075_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0075_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0076,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0076_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0076_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0076,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0076_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0076_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0077,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0077_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0077_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0077,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0077_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0077_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0078,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0078_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0078_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0078,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0078_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0078_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0079,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0079_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0079_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0079,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0079_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0079_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0080,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0080_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0080_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0080,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0080_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0080_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0081,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0081_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0081_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0081,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0081_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0081_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0082,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0082_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0082_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0082,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0082_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0082_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0083,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0083_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0083_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0083,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0083_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0083_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0084,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0084_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0084_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0084,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0084_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0084_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0085,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0085_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0085_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0085,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0085_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0085_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0086,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0086_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0086_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0086,2,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0086_02_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0086_02_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
santuz,P0087,1,2.5,data/processed/santuz/vanhooren_like/FILT_EMG_P0087_01_VH.dat,,TRUE,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,30,200,30,data/processed/santuz/vanhooren_like/FILT_EMG_P0087_01_VH.dat,,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,2.5,1,GlutMed;GlutMax;GastrocMed;GastrocLat;Sol;Tibialis;RectusFem;VastusMed;VastusLat;BicepsFem;Semitendi/membra,11,TRUE,TRUE,FALSE,,OK
